zip,city,state,lat,lon
48069,Pleasant Ridge,Michigan,42.471,-83.1438
48341,Pontiac,Michigan,42.6294,-83.3041
48382,Commerce Township,Michigan,42.5834,-83.5009
49452,Rothbury,Michigan,43.5116,-86.3446
49404,Coopersville,Michigan,43.0601,-85.9517
48059,Fort Gratiot,Michigan,43.0888,-82.4905
49032,Centreville,Michigan,41.9217,-85.4963
48111,Belleville,Michigan,42.1949,-83.4854
48141,Inkster,Michigan,42.294,-83.3146
48208,Detroit,Michigan,42.3495,-83.0927
56591,White Earth,Minnesota,47.0966,-95.8434
56435,Backus,Minnesota,46.8699,-94.3959
55010,Castle Rock,Minnesota,44.5472,-93.1531
55068,Rosemount,Minnesota,44.7394,-93.1258
55076,Inver Grove Heights,Minnesota,44.8288,-93.0391
55985,West Concord,Minnesota,44.152,-92.8825
55111,Saint Paul,Minnesota,44.8828,-93.2007
55418,Minneapolis,Minnesota,45.0192,-93.2401
55444,Minneapolis,Minnesota,45.1178,-93.3054
55573,Young America,Minnesota,45.0159,-93.4719
56433,Akeley,Minnesota,47.001,-94.7234
55793,Warba,Minnesota,47.1361,-93.2764
56628,Bigfork,Minnesota,47.7502,-93.6707
56657,Marcell,Minnesota,47.5485,-93.6236
56358,Ogilvie,Minnesota,45.8476,-93.4359
56113,Arco,Minnesota,44.4091,-96.1999
55395,Winsted,Minnesota,44.9585,-94.0552
56088,Truman,Minnesota,43.82,-94.4319
56181,Welcome,Minnesota,43.6705,-94.5886
56386,Wahkon,Minnesota,46.1121,-93.4972
56328,Flensburg,Minnesota,45.9552,-94.535
56344,Lastrup,Minnesota,46.0394,-94.0633
56187,Worthington,Minnesota,43.6286,-95.6059
55929,Dover,Minnesota,44.0015,-92.1415
56144,Jasper,Minnesota,43.8568,-96.385
56186,Woodstock,Minnesota,43.9873,-96.1192
56385,Villard,Minnesota,45.7118,-95.2414
56283,Redwood Falls,Minnesota,44.5394,-95.1169
56325,Elrosa,Minnesota,45.5636,-94.9464
56369,Rockville,Minnesota,45.4719,-94.3408
56220,Canby,Minnesota,44.7202,-96.2784
64427,Bolckow,Missouri,40.1007,-94.8847
65708,Monett,Missouri,36.9212,-93.9258
65212,Columbia,Missouri,38.9376,-92.3304
65052,Linn Creek,Missouri,38.0605,-92.6831
64668,Norborne,Missouri,39.3299,-93.6761
64090,Strasburg,Missouri,38.7658,-94.1609
64155,Kansas City,Missouri,39.2758,-94.5704
65590,Long Lane,Missouri,37.5808,-92.9309
64402,Albany,Missouri,40.2513,-94.327
65604,Ash Grove,Missouri,37.316,-93.5781
65898,Springfield,Missouri,37.2153,-93.2982
65250,Franklin,Missouri,39.0668,-92.8316
64058,Independence,Missouri,39.1412,-94.3515
64105,Kansas City,Missouri,39.1025,-94.5901
63050,Hillsboro,Missouri,38.2586,-90.5782
63057,Liguori,Missouri,38.3419,-90.4082
63464,Plevna,Missouri,39.9765,-92.0852
64074,Napoleon,Missouri,39.114,-94.0709
64651,Laclede,Missouri,39.7837,-93.168
64635,Chula,Missouri,39.9226,-93.4841
64847,Lanagan,Missouri,36.606,-94.4551
63655,Marquand,Missouri,37.4274,-90.1741
65072,Rocky Mount,Missouri,38.2911,-92.7059
63860,Kewanee,Missouri,36.6726,-89.5639
63862,Lilbourn,Missouri,36.5853,-89.6112
65001,Argyle,Missouri,38.2986,-92.0155
63776,Mc Bride,Missouri,37.7348,-89.8116
63783,Uniontown,Missouri,37.6073,-89.6798
65402,Rolla,Missouri,37.9514,-91.7713
65257,Higbee,Missouri,39.3055,-92.5163
63026,Fenton,Missouri,38.5015,-90.4683
63468,Shelbina,Missouri,39.6947,-92.0371
64667,Newtown,Missouri,40.3612,-93.3073
65740,Rockaway Beach,Missouri,36.7137,-93.1715
65483,Houston,Missouri,37.3218,-91.953
63964,Silva,Missouri,37.2119,-90.4375
63178,Saint Louis,Missouri,38.6531,-90.2435
39360,Shubuta,Mississippi,31.9607,-88.7168
39754,Montpelier,Mississippi,33.7179,-88.9478
39540,Diberville,Mississippi,30.4383,-88.8989
39215,Jackson,Mississippi,32.2988,-90.1848
38876,Tremont,Mississippi,34.2335,-88.2392
39356,Rose Hill,Mississippi,32.1489,-89.0011
39096,Lorman,Mississippi,31.8383,-91.0957
39459,Moselle,Mississippi,31.4836,-89.3206
38849,Guntown,Mississippi,34.4563,-88.6975
38946,Morgan City,Mississippi,33.3807,-90.3504
39710,Columbus,Mississippi,33.5163,-88.4601
38642,Lamar,Mississippi,34.9271,-89.3163
38659,Potts Camp,Mississippi,34.6047,-89.3151
38825,Becker,Mississippi,33.8698,-88.4622
39739,Brooksville,Mississippi,33.2346,-88.5823
39462,New Augusta,Mississippi,31.2026,-89.0367
38880,Wheeler,Mississippi,34.6126,-88.5822
39073,Florence,Mississippi,32.1535,-90.1312
39062,D Lo,Mississippi,31.9857,-89.9012
38738,Parchman,Mississippi,33.9179,-90.4965
38776,Stoneville,Mississippi,33.4096,-90.9104
59068,Red Lodge,Montana,45.1965,-109.2688
59443,Fort Shaw,Montana,47.5055,-111.8103
59472,Sand Coulee,Montana,47.4021,-111.1661
59354,Willard,Montana,46.1939,-104.3699
59919,Hungry Horse,Montana,48.3858,-114.061
59214,Brockway,Montana,47.2485,-105.7776
59215,Circle,Montana,47.4264,-105.6148
59825,Clinton,Montana,46.7673,-113.7038
59826,Condon,Montana,47.5097,-113.7075
59086,Wilsall,Montana,45.9484,-110.6061
59314,Biddle,Montana,45.0994,-105.3383
59731,Garrison,Montana,46.5948,-112.7756
59212,Bainville,Montana,48.158,-104.1995
59226,Froid,Montana,48.3345,-104.4961
59039,Ingomar,Montana,46.5767,-107.3723
59011,Big Timber,Montana,45.8283,-109.9631
59353,Wibaux,Montana,46.9646,-104.1897
59024,Custer,Montana,46.1302,-107.5958
59107,Billings,Montana,45.8252,-108.3934
59116,Billings,Montana,45.7833,-108.5007
28337,Elizabethtown,North Carolina,34.6471,-78.5747
28433,Clarkton,North Carolina,34.503,-78.6313
28512,Atlantic Beach,North Carolina,34.6991,-76.7402
27212,Blanch,North Carolina,36.4664,-79.2755
28601,Hickory,North Carolina,35.7576,-81.3289
28673,Sherrills Ford,North Carolina,35.5962,-81.0339
28903,Culberson,North Carolina,34.9917,-84.1677
27932,Edenton,North Carolina,36.0908,-76.6224
27941,Harbinger,North Carolina,36.1025,-75.8169
27959,Nags Head,North Carolina,35.8865,-75.6038
27711,Durham,North Carolina,36.0512,-78.8577
28164,Stanley,North Carolina,35.3516,-81.0959
27935,Eure,North Carolina,36.4341,-76.8463
27946,Hobbsville,North Carolina,36.3543,-76.6178
27582,Stovall,North Carolina,36.4482,-78.5703
28761,Nebo,North Carolina,35.6732,-81.9056
28741,Highlands,North Carolina,35.0705,-83.216
28236,Charlotte,North Carolina,35.2271,-80.8431
28254,Charlotte,North Carolina,35.26,-80.8042
28278,Charlotte,North Carolina,35.2072,-80.9568
28388,Southern Pines,North Carolina,35.2803,-79.4327
27815,Rocky Mount,North Carolina,35.8979,-77.7935
28407,Wilmington,North Carolina,34.0881,-77.8526
27837,Grimesland,North Carolina,35.558,-77.2566
27884,Stokes,North Carolina,35.7104,-77.2722
28590,Winterville,North Carolina,35.5336,-77.391
28371,Parkton,North Carolina,34.9006,-78.9969
28383,Rowland,North Carolina,34.5887,-79.2618
28138,Rockwell,North Carolina,35.5494,-80.4226
28147,Salisbury,North Carolina,35.6817,-80.5615
28074,Harris,North Carolina,35.2247,-81.8851
28352,Laurinburg,North Carolina,34.7599,-79.4673
27019,Germanton,North Carolina,36.2725,-80.2254
27925,Columbia,North Carolina,35.9057,-76.2345
27587,Wake Forest,North Carolina,35.9815,-78.5392
27656,Raleigh,North Carolina,35.7977,-78.6253
28618,Deep Gap,North Carolina,36.2136,-81.5163
28691,Valle Crucis,North Carolina,36.2092,-81.7789
27863,Pikeville,North Carolina,35.4929,-77.9578
28642,Jonesville,North Carolina,36.2286,-80.787
58627,Fairfield,North Dakota,47.2329,-103.3056
58760,Maxbass,North Dakota,48.7722,-101.2563
58737,Flaxton,North Dakota,48.8772,-102.3823
58833,Ambrose,North Dakota,48.8165,-103.4673
58552,Linton,North Dakota,46.1855,-100.2331
58650,Regent,North Dakota,46.4235,-102.5684
58440,Fredonia,North Dakota,46.3701,-99.1733
58854,Watford City,North Dakota,47.8043,-103.2582
58563,New Salem,North Dakota,46.806,-101.4291
58271,Pembina,North Dakota,48.859,-97.2886
58704,Minot Afb,North Dakota,48.4232,-101.3168
58779,Ryder,North Dakota,47.9788,-101.6683
58418,Bowdon,North Dakota,47.4343,-99.7015
68902,Hastings,Nebraska,40.5896,-98.3972
68858,Miller,Nebraska,40.9422,-99.374
68624,Bellwood,Nebraska,41.3474,-97.2747
69141,Gurley,Nebraska,41.315,-102.9835
69149,Lodgepole,Nebraska,41.1697,-102.657
68822,Broken Bow,Nebraska,41.4126,-99.6355
68621,Ames,Nebraska,41.4613,-96.6463
68106,Omaha,Nebraska,41.2403,-95.998
68107,Omaha,Nebraska,41.2068,-95.9559
68108,Omaha,Nebraska,41.2382,-95.9336
68120,Omaha,Nebraska,41.2586,-95.9378
68164,Omaha,Nebraska,41.2955,-96.1008
68197,Omaha,Nebraska,41.2563,-95.9404
68354,Fairmont,Nebraska,40.6404,-97.5873
68361,Geneva,Nebraska,40.5277,-97.6096
68981,Upland,Nebraska,40.3171,-98.8966
68937,Elwood,Nebraska,40.5747,-99.8258
68766,Page,Nebraska,42.4119,-98.3964
68317,Bennet,Nebraska,40.68,-96.5064
68508,Lincoln,Nebraska,40.8145,-96.7009
68527,Lincoln,Nebraska,40.8347,-96.5401
69123,Brady,Nebraska,41.0515,-100.3736
69163,Stapleton,Nebraska,41.4888,-100.4831
68748,Madison,Nebraska,41.8308,-97.472
68654,Polk,Nebraska,41.0767,-97.7839
68445,Swanton,Nebraska,40.3844,-97.0806
68465,Wilber,Nebraska,40.4821,-96.9757
68040,Malmo,Nebraska,41.2984,-96.7327
69355,Melbeta,Nebraska,41.7816,-103.5177
68837,Elyria,Nebraska,41.6808,-99.0062
68862,Ord,Nebraska,41.5962,-98.9418
03247,Laconia,New Hampshire,43.589,-71.4455
03252,Lochmere,New Hampshire,43.4686,-71.5371
03875,Silver Lake,New Hampshire,43.879,-71.1905
03061,Nashua,New Hampshire,42.7654,-71.4676
03229,Contoocook,New Hampshire,43.1978,-71.6968
03037,Deerfield,New Hampshire,43.1378,-71.2513
03804,Portsmouth,New Hampshire,43.0718,-70.7626
07417,Franklin Lakes,New Jersey,41.0081,-74.2113
07432,Midland Park,New Jersey,40.9957,-74.1409
07652,Paramus,New Jersey,40.9477,-74.0672
07699,Teterboro,New Jersey,40.8463,-74.0611
08042,Juliustown,New Jersey,40.0123,-74.6646
08076,Riverton,New Jersey,40.0115,-75.0149
08002,Cherry Hill,New Jersey,39.9308,-75.0175
08109,Merchantville,New Jersey,39.9519,-75.0482
08202,Avalon,New Jersey,39.0951,-74.7262
08204,Cape May,New Jersey,38.9711,-74.9214
08246,South Seaville,New Jersey,39.179,-74.7599
08360,Vineland,New Jersey,39.4818,-75.0091
07050,Orange,New Jersey,40.7692,-74.2355
07192,Newark,New Jersey,40.7357,-74.1724
07195,Newark,New Jersey,40.7357,-74.1724
07198,Newark,New Jersey,40.7918,-74.2452
08020,Clarksboro,New Jersey,39.7992,-75.2237
07077,Sewaren,New Jersey,40.5542,-74.2607
08933,New Brunswick,New Jersey,40.4862,-74.4518
07711,Allenhurst,New Jersey,40.2367,-74.0067
07721,Cliffwood,New Jersey,40.4353,-74.2358
07753,Neptune,New Jersey,40.2096,-74.0714
07845,Ironia,New Jersey,40.8229,-74.6257
07970,Mount Freedom,New Jersey,40.8055,-74.5738
08721,Bayville,New Jersey,39.9093,-74.1549
08739,Normandy Beach,New Jersey,40.0026,-74.0604
07501,Paterson,New Jersey,40.9143,-74.1671
07514,Paterson,New Jersey,40.9248,-74.1467
08038,Hancocks Bridge,New Jersey,39.4716,-75.4902
07076,Scotch Plains,New Jersey,40.6379,-74.3682
07205,Hillside,New Jersey,40.6968,-74.2281
08802,Asbury,New Jersey,40.695,-75.0281
87158,Albuquerque,New Mexico,35.0845,-106.6511
87176,Albuquerque,New Mexico,35.0443,-106.6729
87710,Angel Fire,New Mexico,36.3849,-105.2439
12118,Mechanicville,New York,42.9168,-73.7214
13065,Fayette,New York,42.8227,-76.802
14870,Painted Post,New York,42.171,-77.1194
11953,Middle Island,New York,40.8782,-72.9525
11970,South Jamesport,New York,40.9365,-72.5773
12785,Westbrookville,New York,41.4987,-74.5585
12410,Big Indian,New York,42.074,-74.453
12466,Port Ewen,New York,41.8948,-73.9767
12490,West Camp,New York,42.1231,-73.9349
12845,Lake George,New York,43.4167,-73.6975
12816,Cambridge,New York,43.0466,-73.3814
13154,South Butler,New York,43.1344,-76.7656
14589,Williamson,New York,43.2421,-77.17
10505,Baldwin Place,New York,41.3421,-73.7454
10708,Bronxville,New York,40.9391,-73.8353
44848,Nankin,Ohio,40.9206,-82.2817
44880,Sullivan,Ohio,41.0368,-82.2172
44048,Kingsville,Ohio,41.8723,-80.6601
43950,Saint Clairsville,Ohio,40.0778,-80.9788
45168,Russellville,Ohio,38.8511,-83.7625
43083,Westville,Ohio,40.1022,-83.8379
45176,Williamsburg,Ohio,39.0753,-84.0432
43843,Walhonding,Ohio,40.3407,-82.1559
44825,Chatfield,Ohio,40.9542,-82.9432
44827,Crestline,Ohio,40.7927,-82.7367
44108,Cleveland,Ohio,41.5349,-81.609
44192,Cleveland,Ohio,41.4995,-81.6954
45358,Pitsburg,Ohio,39.987,-84.4866
43035,Lewis Center,Ohio,40.1879,-82.9878
44824,Castalia,Ohio,41.3872,-82.7994
43215,Columbus,Ohio,39.9671,-83.0044
43240,Columbus,Ohio,40.1454,-82.9817
44021,Burton,Ohio,41.4527,-81.1526
45249,Cincinnati,Ohio,39.2692,-84.3307
45839,Findlay,Ohio,41.0442,-83.6499
43984,New Rumley,Ohio,40.4017,-81.0309
44690,Winesburg,Ohio,40.6164,-81.6951
43348,Russells Point,Ohio,40.4675,-83.887
44050,Lagrange,Ohio,41.2423,-82.1279
44449,North Benton,Ohio,40.9876,-81.0162
44506,Youngstown,Ohio,41.096,-80.6259
43341,New Bloomington,Ohio,40.6073,-83.3224
44215,Chippewa Lake,Ohio,41.0653,-81.9017
45337,Laura,Ohio,39.9785,-84.3994
45422,Dayton,Ohio,39.7581,-84.2001
45430,Dayton,Ohio,39.7092,-84.1048
43315,Cardington,Ohio,40.5066,-82.9337
44240,Kent,Ohio,41.1449,-81.3498
44241,Streetsboro,Ohio,41.2491,-81.3383
43464,Vickery,Ohio,41.391,-82.899
45629,Franklin Furnace,Ohio,38.6282,-82.8145
45636,Haverhill,Ohio,38.5848,-82.8321
44626,East Sparta,Ohio,40.6971,-81.3687
44702,Canton,Ohio,40.8027,-81.3739
44286,Richfield,Ohio,41.2371,-81.6467
44321,Akron,Ohio,41.1002,-81.6443
44420,Girard,Ohio,41.1611,-80.6933
44678,Somerdale,Ohio,40.5649,-81.3524
44679,Stillwater,Ohio,40.3234,-81.3084
43036,Magnetic Springs,Ohio,40.3528,-83.2634
43531,Kunkle,Ohio,41.6367,-84.4952
74743,Hugo,Oklahoma,34.0113,-95.5139
73160,Oklahoma City,Oklahoma,35.334,-97.4768
74052,Oilton,Oklahoma,36.0685,-96.5958
73646,Fay,Oklahoma,35.8204,-98.6587
73659,Putnam,Oklahoma,35.8539,-98.9638
73089,Tuttle,Oklahoma,35.2674,-97.7446
73016,Cashion,Oklahoma,35.8,-97.6795
74881,Wellston,Oklahoma,35.6757,-97.0597
74845,Hanna,Oklahoma,35.2604,-95.8675
73446,Madill,Oklahoma,34.0784,-96.7597
73103,Oklahoma City,Oklahoma,35.491,-97.5196
73109,Oklahoma City,Oklahoma,35.4259,-97.5261
73136,Oklahoma City,Oklahoma,35.4676,-97.5164
73148,Oklahoma City,Oklahoma,35.5514,-97.4075
74460,Schulter,Oklahoma,35.5145,-95.9567
74331,Afton,Oklahoma,36.6296,-94.9432
74343,Fairland,Oklahoma,36.7418,-94.8279
74502,Mcalester,Oklahoma,34.9334,-95.7697
74820,Ada,Oklahoma,34.78,-96.6924
73638,Crawford,Oklahoma,35.8368,-99.8064
74945,Marble City,Oklahoma,35.5972,-94.8094
73901,Adams,Oklahoma,36.755,-101.078
73939,Goodwell,Oklahoma,36.6744,-101.7137
73570,Tipton,Oklahoma,34.5098,-99.1315
74153,Tulsa,Oklahoma,36.1398,-96.0297
74477,Wagoner,Oklahoma,35.9636,-95.5139
97370,Philomath,Oregon,44.5488,-123.3923
97004,Beavercreek,Oregon,45.2597,-122.4751
97466,Powers,Oregon,42.88,-124.0709
97703,Bend,Oregon,44.0915,-121.4073
97760,Terrebonne,Oregon,44.3909,-121.2379
97496,Winston,Oregon,43.1049,-123.4325
97452,Lowell,Oregon,43.921,-122.7806
97386,Sweet Home,Oregon,44.3981,-122.7286
97917,Riverside,Oregon,43.5099,-118.0986
97313,Salem,Oregon,44.9849,-122.9988
97373,Saint Benedict,Oregon,44.9845,-122.457
97238,Portland,Oregon,45.5235,-122.6762
97280,Portland,Oregon,45.5235,-122.6762
97290,Portland,Oregon,45.5235,-122.6762
97824,Cove,Oregon,45.3199,-117.8147
97396,Willamina,Oregon,45.0826,-123.5047
17337,Idaville,Pennsylvania,40.0157,-77.2001
15045,Glassport,Pennsylvania,40.326,-79.8883
15065,Natrona Heights,Pennsylvania,40.6421,-79.7273
15003,Ambridge,Pennsylvania,40.6005,-80.2105
19543,Morgantown,Pennsylvania,40.1552,-75.8998
19555,Shoemakersville,Pennsylvania,40.4955,-75.9603
19560,Temple,Pennsylvania,40.4025,-75.9046
19602,Reading,Pennsylvania,40.3306,-75.9192
16684,Tipton,Pennsylvania,40.6367,-78.3036
18831,Milan,Pennsylvania,41.8966,-76.5328
16024,Callery,Pennsylvania,40.7406,-80.0364
16052,Prospect,Pennsylvania,40.9049,-80.0679
15925,Cassandra,Pennsylvania,40.4085,-78.6407
15960,Twin Rocks,Pennsylvania,40.4967,-78.8659
16630,Cresson,Pennsylvania,40.4608,-78.5861
16835,Fleming,Pennsylvania,40.9046,-77.8752
19347,Kemblesville,Pennsylvania,39.749,-75.8241
19397,Southeastern,Pennsylvania,39.9832,-75.7481
16671,Ramey,Pennsylvania,40.8015,-78.3998
16843,Hyde,Pennsylvania,41.003,-78.4642
17745,Lock Haven,Pennsylvania,41.1425,-77.4436
17748,Mc Elhattan,Pennsylvania,41.1355,-77.37
16422,Harmonsburg,Pennsylvania,41.6609,-80.3178
17013,Carlisle,Pennsylvania,40.2417,-77.1983
17072,New Kingstown,Pennsylvania,40.2306,-77.0794
17081,Plainfield,Pennsylvania,40.203,-77.2848
17097,Wiconisco,Pennsylvania,40.5734,-76.6914
17101,Harrisburg,Pennsylvania,40.2618,-76.8831
19074,Norwood,Pennsylvania,39.887,-75.2972
19340,Concordville,Pennsylvania,39.8851,-75.5202
16413,Elgin,Pennsylvania,41.9031,-79.7437
16426,Mc Kean,Pennsylvania,41.999,-80.1473
17202,Chambersburg,Pennsylvania,39.9072,-77.636
17210,Amberson,Pennsylvania,40.1704,-77.6772
15380,Wind Ridge,Pennsylvania,39.8971,-80.4647
15957,Strongstown,Pennsylvania,40.5727,-78.9
15780,Valier,Pennsylvania,40.9159,-79.0448
18517,Taylor,Pennsylvania,41.3904,-75.7158
17534,Intercourse,Pennsylvania,40.0367,-76.1069
17016,Cornwall,Pennsylvania,40.2755,-76.4053
18221,Drifton,Pennsylvania,41.0016,-75.9057
17075,Newton Hamilton,Pennsylvania,40.3931,-77.8316
18355,Scotrun,Pennsylvania,41.0751,-75.3265
18356,Shawnee On Delaware,Pennsylvania,41.0123,-75.1107
18372,Tannersville,Pennsylvania,41.0472,-75.3244
18466,Tobyhanna,Pennsylvania,41.1836,-75.3918
19090,Willow Grove,Pennsylvania,40.1567,-75.1269
18003,Lehigh Valley,Pennsylvania,40.6934,-75.4712
18063,Martins Creek,Pennsylvania,40.7825,-75.1735
18085,Tatamy,Pennsylvania,40.7406,-75.2549
17037,Ickesburg,Pennsylvania,40.4363,-77.397
17068,New Bloomfield,Pennsylvania,40.4193,-77.1938
19092,Philadelphia,Pennsylvania,40.0018,-75.1179
19120,Philadelphia,Pennsylvania,40.0343,-75.1213
19139,Philadelphia,Pennsylvania,39.9612,-75.2303
19176,Philadelphia,Pennsylvania,39.9522,-75.1642
18426,Greentown,Pennsylvania,41.3321,-75.2819
17922,Auburn,Pennsylvania,40.5962,-76.1344
17954,Minersville,Pennsylvania,40.6904,-76.2597
18218,Coaldale,Pennsylvania,40.8219,-75.9104
15520,Acosta,Pennsylvania,40.1104,-79.0689
15549,Listie,Pennsylvania,40.0208,-79.0123
17768,Shunk,Pennsylvania,41.5536,-76.7455
18828,Lawton,Pennsylvania,41.7573,-76.0912
16301,Oil City,Pennsylvania,41.4319,-79.6916
16343,Reno,Pennsylvania,41.411,-79.7493
16344,Rouseville,Pennsylvania,41.4717,-79.6881
16351,Tidioute,Pennsylvania,41.703,-79.3752
16436,Spring Creek,Pennsylvania,41.92,-79.4482
15339,Hendersonville,Pennsylvania,40.3018,-80.1543
15626,Delmont,Pennsylvania,40.4139,-79.5764
15689,United,Pennsylvania,40.2184,-79.4878
17323,Franklintown,Pennsylvania,40.075,-77.0279
17354,Porters Sideling,Pennsylvania,39.8246,-76.8993
17360,Seven Valleys,Pennsylvania,39.8556,-76.7383
02903,Providence,Rhode Island,41.82,-71.4158
02921,Cranston,Rhode Island,41.7614,-71.5061
02874,Saunderstown,Rhode Island,41.5105,-71.4427
02882,Narragansett,Rhode Island,41.4353,-71.4616
29802,Aiken,South Carolina,33.5604,-81.7196
29831,Jackson,South Carolina,33.3389,-81.7976
29856,Windsor,South Carolina,33.4674,-81.5136
29410,Hanahan,South Carolina,32.9185,-80.022
29413,Charleston,South Carolina,32.8488,-79.8577
29082,Lodge,South Carolina,33.0377,-80.9417
29540,Darlington,South Carolina,34.3843,-79.8422
29484,Summerville,South Carolina,33.0023,-80.2267
29847,Trenton,South Carolina,33.6938,-81.8534
29916,Early Branch,South Carolina,32.723,-80.9634
29582,North Myrtle Beach,South Carolina,33.8343,-78.6606
29360,Laurens,South Carolina,34.499,-82.0143
29228,Columbia,South Carolina,33.9252,-81.2483
29679,Seneca,South Carolina,34.6857,-82.9532
29047,Elloree,South Carolina,33.531,-80.572
29113,Norway,South Carolina,33.4534,-81.1097
29166,Ward,South Carolina,33.8849,-81.7283
29365,Lyman,South Carolina,34.9684,-82.1435
57350,Huron,South Dakota,44.359,-98.2163
57449,Houghton,South Dakota,45.7967,-98.0952
57717,Belle Fourche,South Dakota,44.6723,-103.8396
57219,Bristol,South Dakota,45.288,-97.8086
57468,Pierpont,South Dakota,45.496,-97.8128
57747,Hot Springs,South Dakota,43.4223,-103.4766
57331,Dimock,South Dakota,43.4705,-97.9988
57559,Murdo,South Dakota,43.8961,-100.7121
57054,Ramona,South Dakota,44.1229,-97.2349
57039,Lennox,South Dakota,43.3451,-96.8821
57321,Canova,South Dakota,43.8855,-97.5342
57725,Caputa,South Dakota,43.9481,-102.7935
57770,Pine Ridge,South Dakota,43.1124,-102.5984
57070,Viborg,South Dakota,43.1815,-97.114
57049,North Sioux City,South Dakota,42.5249,-96.5074
57452,Java,South Dakota,45.4492,-99.822
38328,Darden,Tennessee,35.663,-88.2177
37680,Laurel Bloomery,Tennessee,36.5793,-81.7254
37923,Knoxville,Tennessee,35.9331,-84.0761
37742,Greenback,Tennessee,35.6567,-84.171
37329,Englewood,Tennessee,35.4272,-84.4833
38310,Adamsville,Tennessee,35.2556,-88.4134
37043,Clarksville,Tennessee,36.5107,-87.2757
37044,Clarksville,Tennessee,36.5314,-87.353
37840,Oliver Springs,Tennessee,36.0366,-84.3486
38573,Monroe,Tennessee,36.4642,-85.2164
38545,Bloomington Springs,Tennessee,36.2321,-85.6628
37049,Cross Plains,Tennessee,36.5531,-86.6761
37118,Milton,Tennessee,35.9221,-86.1824
37327,Dunlap,Tennessee,35.3842,-85.3925
38135,Memphis,Tennessee,35.2323,-89.8509
38136,Memphis,Tennessee,35.2017,-89.9715
37022,Bethpage,Tennessee,36.5186,-86.3146
37657,Flag Pond,Tennessee,36.0085,-82.5623
75949,Huntington,Texas,31.2837,-94.5662
79344,Maple,Texas,33.8487,-102.8985
78883,Tarpley,Texas,29.6455,-99.2469
78102,Beeville,Texas,28.4222,-97.7616
78203,San Antonio,Texas,29.4148,-98.4601
78223,San Antonio,Texas,29.3579,-98.4356
78234,Jbsa Ft Sam Houston,Texas,29.4241,-98.4936
78259,San Antonio,Texas,29.6283,-98.4445
75507,Texarkana,Texas,33.4251,-94.0477
75570,New Boston,Texas,33.4619,-94.4375
77862,Kurten,Texas,30.7871,-96.2641
77979,Port Lavaca,Texas,28.6011,-96.6259
78522,Brownsville,Texas,25.9017,-97.4975
77523,Baytown,Texas,29.77,-94.8608
